22,227290.8100,109103.3300,118187.4800,NULL,0.0000,2.00000000,F,0,0,0,0,0.0000,0.0000,102873.0200,0.0000,202,0
23,78107.0000,28405.2800,49701.7200,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,21947.3100,0.0000,202,0
24,37665.9600,8786.6700,28879.2900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,6997.5500,0.0000,202,0
25,38507.0800,8611.5600,29895.5200,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,6905.4600,0.0000,202,0
26,73309.6500,26460.2300,46849.4200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,16776.5400,0.0000,202,0
27,39153.0000,9860.6800,29292.3200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,6739.1100,0.0000,202,0
28,190422.0000,71911.7000,118510.3000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,66468.6500,0.0000,202,0
29,159262.0100,59943.9400,99318.0700,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,51625.7300,0.0000,202,0
30,57726.0000,17698.1000,40027.9000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,12090.9800,0.0000,202,0
31,75348.6500,26499.6700,48848.9800,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,18056.8000,0.0000,202,0
32,233166.6600,96020.3900,137146.2700,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,83967.1300,0.0000,202,0
33,234933.0000,91361.1700,143571.8300,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,85508.3200,0.0000,202,0
34,23716.0000,4023.5000,19692.5000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,2329.4000,0.0000,202,0
35,70581.0000,21729.0000,48852.0000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,18171.9700,0.0000,202,0
36,635808.0000,282085.8400,353722.1600,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,267210.6900,0.0000,202,0
37,77817.8700,24805.9400,53011.9300,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,18135.4500,0.0000,202,0
38,343929.0000,139344.3900,204584.6100,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,131077.5000,0.0000,202,0
39,86633.5000,31396.9800,55236.5200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,23470.1700,0.0000,202,0
40,184970.0000,67962.7500,117007.2500,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,63353.2800,0.0000,202,0
41,34282.0000,7842.7500,26439.2500,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,4762.0100,0.0000,202,0
42,58725.0000,14073.5400,44651.4600,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,12457.3700,0.0000,202,0
43,231880.0000,91461.1200,140418.8800,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,84700.8000,0.0000,202,0
44,91110.0000,30504.4000,60605.6000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,24864.9800,0.0000,202,0
45,160658.0000,59197.5900,101460.4100,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,53808.1200,0.0000,202,0
46,90465.0000,27330.3800,63134.6200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,23710.9300,0.0000,202,0
47,27523.0700,5072.8100,22450.2600,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,3478.3100,0.0000,202,0
48,31940.1100,7275.1100,24665.0000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,5531.9100,0.0000,202,0
49,25486.6500,4708.5300,20778.1200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,3111.3300,0.0000,202,0
50,30027.9800,5595.9200,24432.0600,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,3998.7200,0.0000,202,0
51,26150.5900,4828.0400,21322.5500,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,3230.8400,0.0000,202,0
52,91213.6800,34028.9000,57184.7800,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,25328.1600,0.0000,202,0
53,64534.6100,21381.3300,43153.2800,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,17230.0100,0.0000,202,0
54,66215.0000,29627.9600,36587.0400,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,18680.8600,0.0000,202,0
55,49330.0000,17875.4200,31454.5800,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,11155.4500,0.0000,202,0
56,15805.2600,4393.6600,11411.6000,NULL,0.0000,12.41660000,A,0,0,0,0,0.0000,0.0000,3068.2000,0.0000,202,0
57,149742.0000,56206.1400,93535.8600,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,49213.8400,0.0000,202,0
58,620000.0000,620000.0000,0.0000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,286700.0900,0.0000,202,0
59,44972.0000,13764.4700,31207.5300,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,8743.8700,0.0000,202,0
60,42865.2100,12538.6100,30326.6000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,7551.0800,0.0000,202,0
61,25917.2600,5371.6200,20545.6400,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,3654.4200,0.0000,202,0
62,16442.0000,1797.0000,14645.0000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,1797.0000,0.0000,202,0
63,227545.6700,98343.9900,129201.6800,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,83436.3400,0.0000,202,0
64,31090.2800,6806.9400,24283.3400,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,5209.7400,0.0000,202,0
65,86422.6400,33627.9200,52794.7200,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,23230.0900,0.0000,202,0
66,9208.0000,1683.1900,7524.8100,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,191.3700,0.0000,202,0
67,0.0000,0.0000,0.0000,NULL,0.0000,31.00000000,F,0,0,0,0,0.0000,0.0000,0.0000,0.0000,202,0
68,96682.0000,24319.2200,72362.7800,NULL,0.0000,31.00000000,F,0,0,0,0,0.0000,0.0000,24170.5000,0.0000,202,0
69,0.0000,0.0000,0.0000,NULL,0.0000,31.00000000,F,0,0,0,0,0.0000,0.0000,0.0000,0.0000,202,0
70,80334.0000,20232.2200,60101.7800,NULL,0.0000,31.00000000,F,0,0,0,0,0.0000,0.0000,20083.5000,0.0000,202,0
71,0.0000,0.0000,0.0000,NULL,0.0000,31.00000000,F,0,0,0,0,0.0000,0.0000,0.0000,0.0000,202,0
72,470000.0000,470000.0000,0.0000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,218950.3600,0.0000,236,0
73,53600.5900,13537.9300,40062.6600,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,10909.7300,0.0000,236,0
74,145007.3800,58441.5300,86565.8500,NULL,0.0000,7.00000000,F,1,0,0,0,0.0000,0.0000,54569.6600,0.0000,236,0
75,54249.1100,13926.1300,40322.9800,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,11297.4100,0.0000,236,0
76,112700.2500,38302.9500,74397.3000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,34287.3500,0.0000,236,0
77,46918.3700,11924.0800,34994.2900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,9425.9100,0.0000,236,0
78,36142.2300,7174.5500,28967.6800,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,5387.6000,0.0000,236,0
79,272960.0000,110052.9700,162907.0300,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,102429.4200,0.0000,236,0
80,40981.5900,9990.9600,30990.6300,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,7517.2200,0.0000,236,0
81,59023.4400,18787.2600,40236.1800,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,13914.2900,0.0000,236,0
82,62453.8500,18879.2300,43574.6200,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,14512.5600,0.0000,236,0
83,135604.2700,52003.6400,83600.6300,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,45142.8300,0.0000,236,0
84,30637.1400,5915.7200,24721.4200,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,4031.6000,0.0000,236,0
86,423529.9300,177661.3300,245868.6000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,161861.0400,0.0000,202,0
87,54645.3300,14741.3900,39903.9400,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,11525.9900,0.0000,236,0
88,39166.8300,9015.5600,30151.2700,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,6702.0100,0.0000,236,0
89,43647.5800,10430.8800,33216.7000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,8492.8100,0.0000,236,0
90,34553.5700,6595.0900,27958.4800,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,4450.4700,0.0000,236,0
91,184190.0000,70632.9000,113557.1000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,64185.8300,0.0000,202,0
92,31563.0100,6815.5800,24747.4300,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,4201.7600,0.0000,236,0
93,493986.0000,198405.3500,295580.6500,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,192082.9300,0.0000,236,0
94,116957.8300,41313.5400,75644.2900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,35097.7700,0.0000,236,0
95,123248.9000,43353.8100,79895.0900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,38117.5600,0.0000,236,0
97,0.0000,0.0000,0.0000,NULL,0.0000,1.00000000,F,0,0,0,0,0.0000,0.0000,0.0000,0.0000,236,0
98,117544.0300,39567.0900,77976.9400,NULL,0.0000,30.41660000,A,1,0,0,0,0.0000,0.0000,36080.1400,0.0000,236,0
99,65992.0800,20608.1900,45383.8900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,16021.3000,0.0000,236,0
100,304856.0000,122574.0000,182282.0000,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,114913.0000,0.0000,236,0
101,42621.7700,10281.2100,32340.5600,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,7978.7100,0.0000,236,0
102,41198.0000,9514.9300,31683.0700,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,7827.2300,0.0000,236,0
103,40607.0000,10807.2000,29799.8000,NULL,0.0000,12.00000000,N,0,0,0,0,0.0000,0.0000,7605.4400,0.0000,202,0
104,110953.5000,38499.3100,72454.1900,NULL,0.0000,30.41660000,A,0,0,0,0,0.0000,0.0000,33566.0400,0.0000,202,0
